user_id,gender,username,origin,age,country,geolife,income,length_of_trip,social_state,agreeableness
8359e1fa-1d20-4b80-aa31-da8cbd5f2d16,Female,alexisbrown,Normandie,45,France,affluent family urban,High,long-term,Couple,0.4
f7d7f6fc-1b6f-4a87-b9a4-6fc1a480e410,Male,wesleybullock,Foreigner,44,Oceania,affluent family urban,High,short-term,Family,0.9
45f40eef-ea20-4cf3-a3fa-7fdcdbc28781,Male,ronniejackson,Foreigner,28,Germany,dynamic urban,High,short-term,Alone,0.1
7a64f902-747c-4290-8cc6-42dcafe4ce0b,Male,christopherwilson,Normandie,59,France,growing peri-urban,Average,short-term,Alone,0.8
72dbf8ab-4c63-47a8-956a-3a6c60815f23,Female,lorilester,Normandie,54,France,affluent family urban,High,short-term,Family,0.8
4add3b98-68e6-445f-b189-0dea2795d48a,Male,jamesbuck,Other regions,54,France,dynamic urban,High,short-term,Couple,0.4
30f662be-d7b9-4f51-be47-2a755dad2380,Female,sarahjones,Foreigner,15,Western Europe,affluent family urban,Low,short-term,Family,0.6000000000000001
531a3fdb-8ca7-435e-aa9f-0803d7e1aa90,Male,stephenmoore,Foreigner,70,Oceania,dynamic urban,High,short-term,Alone,0.2
9b55e3e5-36b4-4720-bd1e-c0b3c851946c,Male,johnsilva,Normandie,36,France,traditional rural,Low,short-term,Alone,0.8
abc697a9-017a-478f-a712-614e3255b63e,Male,matthewwhite,Normandie,24,France,dynamic urban,High,short-term,Family,0.6000000000000001
25854fe6-5bd4-4529-ac3c-517636902b89,Female,latashacooper,Foreigner,30,Western Europe,dynamic urban,High,short-term,Couple,0.9
4e99daf7-50dd-4309-ba2d-85fa82f00164,Male,thomasadams,Foreigner,55,Western Europe,traditional rural,Low,short-term,Alone,0.7000000000000001
b2d31123-a062-428f-98b6-c3552495be45,Female,katherineweaver,Normandie,14,France,popularity,Average,short-term,Couple,0.30000000000000004
540ec576-30fa-4564-8a28-4afec5ac5a24,Male,josephwood,Normandie,22,France,traditional rural,Low,short-term,Alone,0.4
8417458a-567d-4edd-ac97-6df8424a70e4,Female,nicolegould,Normandie,45,France,affluent family urban,Low,long-term,Alone,0.30000000000000004
7954446c-c786-43bf-9710-f272bb23b95a,Female,abigailjefferson,Foreigner,52,Western Europe,wealthy family suburbanite,High,long-term,Alone,0.1
675c5971-e62c-4e47-b4a7-79419503670e,Male,matthewcampbell,Normandie,20,France,popularity,Low,short-term,Alone,0.30000000000000004
83f58e87-7d0d-49af-bdb2-103560d64da0,Male,codyroth,Other regions,55,France,dynamic urban,High,long-term,Couple,0.6000000000000001
512b6015-0376-4a91-be46-aef2d9a00d3c,Male,raymondwright,Foreigner,25,Western Europe,popularity,Low,short-term,Couple,0.5
e071f52d-cfc8-44b8-b112-2f86815e0abc,Female,zoechavez,Normandie,62,France,dynamic urban,Low,short-term,Alone,0.9
f2df1e62-75e7-439a-b0bb-7f7472670ff8,Female,juliacopeland,Normandie,62,France,popularity,Low,short-term,Alone,0.1
3cec5aa2-9132-4ebf-be05-77f566af200d,Female,kellyreed,Normandie,48,France,dynamic urban,High,short-term,Family,0.2
81196eb8-9de7-457b-a095-ba1ddb50e5a5,Female,patriciacooke,Other regions,45,France,dynamic rural,Average,short-term,Family,0.1
b45a52ce-aec5-4467-88b8-909bf4f47359,Male,jamesmartinez,Other regions,60,France,popularity,Low,short-term,Couple,0.8
3aaf20af-c690-4060-95fa-5f3cad934e0f,Male,dondixon,Foreigner,66,Germany,rural worker,Low,short-term,Family,0.9
885d4d54-3fe6-401b-b359-7976e2e07ad0,Female,lynnmontgomery,Foreigner,29,South America,traditional rural,Low,short-term,Alone,0.2
8502848a-c57d-464b-a7fe-5cf16fd90af0,Female,cindysanchez,Foreigner,27,Belgium,wealthy family suburbanite,Low,short-term,Group,0.8
aec1c140-4e48-4db9-b201-ce8378508b16,Female,rebeccacummings,Foreigner,30,Asia,wealthy family suburbanite,High,long-term,Family,0.6000000000000001
e49926e0-0ea2-448d-8e61-81cc1cef1fd9,Female,elizabethhunter,Other regions,21,France,affluent family urban,High,short-term,Couple,0.30000000000000004
49900346-224b-41bc-92a3-3660d1042022,Female,jessicadillon,Normandie,22,France,urban middle class,Low,short-term,Alone,0.2
05edc51d-2f85-4514-a9be-612943fd1bc5,Female,lindseymccarty,Foreigner,24,Eastern Europe,popularity,Low,short-term,Couple,0.2
403628df-0b43-4035-937f-a5411d370de7,Female,stacyclarkmd,Normandie,76,France,wealthy family suburbanite,High,short-term,Family,0.1
ca36e5e9-cad4-4788-9058-2dee42ab95f3,Female,lisajohnson,Other regions,20,France,dynamic urban,High,short-term,Alone,0.2
c19494f8-3c68-4b5a-bc7a-76e0fed12d28,Female,conniebailey,Normandie,16,France,wealthy family suburbanite,High,long-term,Group,0.30000000000000004
055fdf50-f35b-4cae-8536-dce7e588c4a0,Female,meganhuber,Foreigner,23,Western Europe,wealthy family suburbanite,High,long-term,Alone,0.9
b86bd92f-5812-420c-bceb-fd35c10892e1,Male,aaronthornton,Normandie,65,France,dynamic urban,High,short-term,Couple,0.9
97b9ef6c-c51b-44a9-84c7-9b57580e80e7,Male,jonathanfloyd,Other regions,38,France,growing peri-urban,Average,short-term,Family,0.1
f48ad7c7-64c5-423f-9f38-daea4fe8de0d,Female,victoriageorge,Normandie,62,France,growing peri-urban,Low,short-term,Couple,0.6000000000000001
af343f30-a8b2-4862-81f4-0daabff064c1,Female,stephaniehopkins,Foreigner,76,Germany,traditional rural,Low,short-term,Alone,0.1
cdfef2a1-7bbe-4c61-b0c6-ac125cef6475,Male,patrickperry,Other regions,40,France,wealthy family suburbanite,High,short-term,Couple,0.2
b34ac4c9-7354-4e35-90f5-bd870712931e,Female,ms.lisamaldonadodds,Normandie,55,France,traditional rural,Low,long-term,Couple,0.8
3c8c12a4-6d1f-4e4e-97db-b19f3fe75277,Female,melissafaulkner,Other regions,67,France,dynamic urban,High,short-term,Couple,0.8
25007193-792d-4b5c-822b-216045979466,Male,cameronreynolds,Other regions,33,France,rural worker,Low,short-term,Family,0.1
8a6abba4-3df9-48f4-a706-2128dc270059,Male,davidcraig,Foreigner,36,Western Europe,popularity,Average,short-term,Couple,0.8
5c4e38b9-02e5-4611-834a-d8db0e076efa,Male,brianbrennan,Foreigner,26,Western Europe,popularity,Low,short-term,Family,0.1
f6ca6bdc-b084-4302-8110-c644849f3d22,Female,traceyjones,Normandie,31,France,affluent family urban,High,short-term,Family,0.30000000000000004
b004c5f6-f705-4a7a-8a6d-ca1f60140fc3,Male,mr.lanceblack,Foreigner,75,Western Europe,popularity,Average,long-term,Couple,0.30000000000000004
6d21554a-96b9-41f9-8ed2-1b2b5604bb9e,Male,jesusgarcia,Other regions,57,France,dynamic urban,High,short-term,Couple,0.7000000000000001
27e97583-3cb2-4836-b594-eb12a4130b77,Female,theresamueller,Normandie,55,France,traditional rural,Low,short-term,Couple,0.5
ae394e87-404b-4566-9d00-c26c764c161d,Female,destinybeard,Other regions,27,France,wealthy family suburbanite,High,short-term,Couple,0.7000000000000001
1e7bdb59-23f1-4730-916f-211eaea27332,Male,devinparker,Foreigner,78,Belgium,popularity,Low,long-term,Alone,0.6000000000000001
3e6ef074-f9e6-4ee9-a448-7406540c6944,Female,jessicamayer,Foreigner,19,Germany,traditional rural,High,long-term,Alone,0.5
99c111db-b4c7-4aac-a827-aaa22285bb58,Male,johnanderson,Normandie,15,France,affluent family urban,High,short-term,Group,0.5
843be4fe-c760-4a36-af7f-3e20d8967933,Male,tonydavis,Other regions,32,France,popularity,Low,short-term,Couple,0.30000000000000004
74c002fd-d2d8-49ba-af06-8d05e2c02269,Male,joseroy,Other regions,30,France,popularity,Low,short-term,Couple,0.8
f2d4f4f2-f09e-4d5b-9465-6ce4a5a20110,Male,donaldwhite,Other regions,15,France,urban middle class,Average,short-term,Couple,0.7000000000000001
debc9c8e-20bb-4d6d-871b-114a46cb07a2,Female,angelabrown,Other regions,53,France,popularity,Low,short-term,Family,0.7000000000000001
79dd5c23-e7d3-4fd4-ab83-4c53fed67e00,Female,jacquelinecurtis,Normandie,79,France,traditional rural,Low,short-term,Family,0.1
56229ccc-2d54-4185-b7c7-022e713d5ec0,Female,lauriejackson,Foreigner,64,Western Europe,dynamic urban,High,short-term,Couple,0.5
f3772f79-a7d7-4ad8-b863-bc181992d8f3,Male,patrickbaxter,Normandie,63,France,popularity,Low,short-term,Alone,0.6000000000000001
85575837-7b50-4888-9204-fe2b0112e3d6,Female,rebeccarhodes,Foreigner,67,Western Europe,popularity,Low,short-term,Couple,0.2
4b68a86f-8746-4f35-8b31-46d5a198d848,Male,keithwest,Normandie,15,France,affluent family urban,High,long-term,Alone,0.1
c742a47b-a68d-4536-9944-20f1ae9c74fe,Female,kathleendean,Normandie,26,France,popularity,Low,short-term,Couple,0.4
3a20eae6-1865-4ef7-8ef2-670266891ad7,Male,davidclark,Normandie,49,France,growing peri-urban,Average,short-term,Family,0.6000000000000001
95eacd78-0db2-441b-8e1b-ad410a4e0b2e,Male,glennaustin,Normandie,14,France,growing peri-urban,Average,short-term,Couple,0.9
5b6622a2-4c10-4778-94ce-ecd22c06abc5,Female,megansimpson,Normandie,17,France,wealthy family suburbanite,High,long-term,Couple,0.4
926fb7c8-516a-468a-9602-8ba1f1f1cc82,Female,sarahlee,Normandie,61,France,disadvantaged urban,Low,short-term,Couple,0.6000000000000001
4f941e54-7cb8-4ce9-9bb6-cb922300c023,Female,ashleewaters,Foreigner,72,Germany,urban middle class,Average,short-term,Family,0.2
00259493-25f1-4f4b-8d08-2103b60dec4e,Female,denisemiller,Normandie,41,France,growing peri-urban,Average,short-term,Couple,0.1
733b21d1-0a18-4b00-84ec-335476e69edc,Male,robertmeyer,Foreigner,46,Western Europe,affluent family urban,High,short-term,Couple,0.5
105f73aa-3dd5-46a3-92f8-c53c8a09ad55,Male,glennhancock,Foreigner,27,Western Europe,affluent family urban,High,short-term,Alone,0.30000000000000004
72a2f37e-0efd-426c-ac70-8ba12071cf0a,Male,stevendalton,Normandie,35,France,growing peri-urban,Low,short-term,Alone,0.30000000000000004
85b603f8-1b74-46a0-b1ae-19ccbd1c0c49,Male,nicholaskirby,Normandie,60,France,urban middle class,Average,short-term,Family,0.4
2bc4ebb4-5628-4186-b6e0-64315252e6a3,Female,emilysmith,Other regions,53,France,traditional rural,High,short-term,Couple,0.7000000000000001
8be5a10f-51be-425d-a2ee-a9c7136c5c3f,Male,williamnorris,Normandie,77,France,wealthy family suburbanite,High,short-term,Couple,0.6000000000000001
e7717c3c-9478-43e4-828b-c52161e79de3,Female,amywillis,Normandie,25,France,urban middle class,Average,short-term,Couple,0.5
1af27d97-a017-43e4-82e1-18d7bec6e294,Female,jeanettegonzalez,Normandie,15,France,growing peri-urban,Average,short-term,Couple,0.4
b25213d7-e14a-4ef3-8867-3880eee28b91,Female,ms.kellymonroe,Foreigner,49,Western Europe,dynamic urban,High,long-term,Couple,0.9
5f3c8e9d-4b95-4312-9f90-037f0c4191bb,Male,peterlove,Normandie,73,France,dynamic urban,High,short-term,Couple,0.30000000000000004
95ffc6b2-22f0-4ab3-a483-95ec3a4329fc,Female,stephanievance,Foreigner,51,Germany,dynamic rural,Average,short-term,Alone,0.6000000000000001
fccfaf20-b988-49ed-9c21-2d9fcb1ebd07,Male,jordanharris,Foreigner,42,Belgium,growing peri-urban,Average,short-term,Family,0.7000000000000001
cf9d4cff-7d94-4d5a-83c1-0802f27e40a6,Male,michaelmcdonald,Other regions,23,France,dynamic urban,High,short-term,Couple,0.8
11a6403b-ff5a-48e8-aeca-498f9acfe0bf,Male,iandavis,Normandie,76,France,rural worker,Low,long-term,Couple,0.2
6ddee845-d9e5-4fdd-8e79-ba06a9f5a02f,Female,jogonzalez,Other regions,31,France,dynamic urban,High,short-term,Couple,0.7000000000000001
d7637034-2644-406c-85f3-1145a4bb1a48,Female,jessicahanson,Other regions,45,France,urban middle class,Average,short-term,Family,0.8
5704d625-7edc-4aaa-878a-d4a0a5a01f50,Female,meganwilliamsmd,Other regions,14,France,popularity,Low,short-term,Couple,0.4
f1e25adb-aee2-4b37-9a62-a136dce1d1c9,Male,markmoore,Foreigner,24,Western Europe,popularity,Low,long-term,Alone,0.6000000000000001
4573a50c-4ba0-4256-b875-6ecb46408222,Female,mrs.kimberlyhowe,Normandie,33,France,affluent family urban,High,short-term,Family,0.4
0a2a002f-9efb-4e7c-b1ca-1d00d8107be4,Female,shannongibbs,Other regions,29,France,wealthy family suburbanite,High,long-term,Couple,0.30000000000000004
3819b8ea-181d-4716-90ca-d0955b1f37c5,Female,marybell,Other regions,30,France,urban middle class,Average,long-term,Family,0.2
b0a7b638-4e24-46d2-a683-efcc05cddccf,Female,kristinhawkins,Normandie,17,France,popularity,Low,short-term,Couple,0.4
1777eb54-83db-4c4b-83f5-3dccafb88545,Female,cheyennelynch,Foreigner,49,USA,traditional rural,Low,long-term,Couple,0.2
d738141c-5bb1-4693-a669-8e41b63f9e6a,Male,markperry,Other regions,26,France,popularity,Low,short-term,Family,0.1
bc24ccb5-1527-463d-8b62-092f4448d87b,Female,amywong,Foreigner,73,Belgium,dynamic urban,Average,short-term,Couple,0.2
0a06292b-affb-4a90-9e35-33f3ce130f97,Male,jamesbates,Other regions,19,France,growing peri-urban,Average,short-term,Family,0.6000000000000001
8d7eb897-f6b3-4e33-9507-79c685ea2fb8,Male,kristopherweber,Normandie,61,France,popularity,Low,short-term,Alone,0.4
9d90bc94-eec9-423a-8e2f-788400371a56,Female,sarabryant,Foreigner,17,USA,wealthy family suburbanite,Average,short-term,Couple,0.9
47c97175-cfd1-4a57-8d0d-ecef9723d044,Male,ericcamacho,Normandie,61,France,dynamic rural,Low,short-term,Couple,0.2
3f986c22-bbc5-4d7d-8932-1e647850f0aa,Female,stephanieclark,Other regions,41,France,dynamic rural,Average,short-term,Couple,0.2
83e2c69e-87e9-4df5-8d21-ef6687bf1b12,Male,dennismarsh,Normandie,35,France,dynamic urban,High,short-term,Alone,0.30000000000000004
3c40eebe-819f-4da7-b5e5-8691a3ddd83b,Male,robertpage,Normandie,30,France,dynamic urban,High,short-term,Family,0.5
5ee75557-ee4b-4171-8131-290ca2511e2f,Female,tinacook,Normandie,23,France,dynamic urban,High,long-term,Family,0.7000000000000001
a9671952-b8b9-43ee-adf2-e826e23436ed,Male,ryanpowers,Other regions,59,France,wealthy family suburbanite,High,short-term,Couple,0.30000000000000004
10d19afa-b7a1-4394-ab29-363b1623f9eb,Male,dwayneortiz,Other regions,65,France,popularity,Average,long-term,Couple,0.4
f25c77ca-7fee-4f5a-a9f4-24c98d33ac36,Female,leahperry,Normandie,21,France,dynamic rural,Average,short-term,Family,0.4
19828a55-ed68-4ce2-abec-eceeadfc092f,Male,andrewwilliams,Foreigner,71,USA,rural worker,Low,short-term,Family,0.1
690567d5-417a-4628-abff-82c8c25ca844,Male,allenmorgan,Other regions,31,France,dynamic urban,High,short-term,Alone,0.2
6ec14e9f-25e7-4b78-b111-e87f8f1e542e,Male,joetaylor,Other regions,20,France,urban middle class,Average,short-term,Alone,0.30000000000000004
49c184a5-5499-438b-a1c5-897dc3af6508,Female,rebekahlewis,Normandie,21,France,growing peri-urban,Average,long-term,Alone,0.4
2a39ab39-af03-4301-a26c-eddb7c54a721,Male,patrickhayes,Other regions,25,France,urban middle class,Low,short-term,Alone,0.9
7f9b5613-4585-4fae-b89f-e3fca6e03da8,Female,carolstuart,Other regions,16,France,growing peri-urban,Average,short-term,Family,0.5
6cbacf19-49e3-42b7-bc6e-63bb11c93d8a,Male,anthonypearson,Foreigner,60,Belgium,dynamic urban,High,long-term,Couple,0.7000000000000001
39e830d0-515d-4d4c-82b7-1b2e604199ff,Male,ericschaefer,Foreigner,32,Western Europe,traditional rural,Low,short-term,Alone,0.2
51a7563b-3f4f-4ac4-abda-ab285be5b5dd,Male,justinmunoz,Other regions,67,France,secondary residence,Average,short-term,Family,0.6000000000000001
44771a16-142d-4403-b6f9-1dd7b0526895,Female,whitneyhubbard,Foreigner,17,Western Europe,popularity,Low,short-term,Alone,0.8
e67696b9-83f3-4690-9786-e276886f50eb,Male,chrisrodriguez,Other regions,17,France,dynamic urban,Low,short-term,Family,0.5
5c03747c-a657-40ac-b671-3c6936545d2e,Female,patriciadavis,Foreigner,19,South America,dynamic urban,High,short-term,Family,0.30000000000000004
411c05e9-4b67-4475-af68-977b99a8a4c6,Female,caseygonzalez,Other regions,30,France,affluent family urban,Average,short-term,Couple,0.1
ade910df-d989-4264-bc8b-83a3e2db9a7e,Male,johnrodriguez,Normandie,79,France,urban middle class,Average,long-term,Family,0.7000000000000001
09daacc2-4ead-4fa0-81ac-c2ca275e61d0,Female,glorialee,Normandie,73,France,wealthy family suburbanite,High,short-term,Couple,0.1
413849a7-f7c9-4d2e-a9f9-d60d28596521,Male,williamgalloway,Other regions,17,France,popularity,Low,short-term,Alone,0.9
051d3174-fef3-4808-be24-d3e4c97d8879,Female,sierraclark,Other regions,47,France,popularity,Low,short-term,Alone,0.1
432e8a82-be0d-463e-97d9-5316d9dd8cec,Male,garrettwilson,Other regions,14,France,urban middle class,Average,short-term,Alone,0.6000000000000001
b2a75c71-b936-49b8-9a7e-6b03153cf5cc,Female,theresamorrison,Other regions,17,France,dynamic urban,High,short-term,Couple,0.8
d74855f3-9241-4c6d-93a1-d16d6e61af70,Female,sandralopezmd,Normandie,51,France,wealthy family suburbanite,High,short-term,Couple,0.30000000000000004
3aeccbdc-47ca-4e9c-9493-93aa39fa5240,Male,jasonfoley,Normandie,56,France,traditional rural,Average,short-term,Couple,0.9
904fe983-43a3-43e3-8bf5-d7bd13fd5e7b,Male,tannernelson,Normandie,42,France,urban middle class,Low,short-term,Family,0.8
926bb1a0-8b7d-44a0-a606-2716c39ef7cf,Female,amandacollins,Normandie,28,France,urban middle class,Average,short-term,Alone,0.7000000000000001
6d2dfd64-0659-41cf-aff4-f903d05851fe,Male,mr.paulnicholsondds,Foreigner,69,Western Europe,affluent family urban,High,long-term,Couple,0.7000000000000001
acd71a77-6394-42b8-bced-e2d59d85480f,Male,randallgonzales,Normandie,48,France,dynamic rural,Average,short-term,Alone,0.6000000000000001
86e3ab2c-5416-49af-b037-9aaa278db239,Female,nancylee,Other regions,49,France,dynamic rural,Average,short-term,Family,0.1
b6737f9e-dbb9-4a26-8961-cd4e53ea61a0,Female,shawnahayes,Normandie,33,France,dynamic urban,High,long-term,Family,0.7000000000000001
1695d174-0065-474a-b9a2-5b15193b99a8,Male,jonathanmills,Normandie,26,France,dynamic urban,High,short-term,Couple,0.6000000000000001
96cabf9f-9952-467c-b411-986abe6e41b9,Male,mr.jamesbatesdvm,Foreigner,58,Eastern Europe,popularity,Low,short-term,Couple,0.6000000000000001
ce552b55-e542-441c-b0fb-94b3b3e1ad81,Female,jamiepeters,Other regions,76,France,popularity,Low,short-term,Alone,0.8
4038d396-ffe1-4c77-af6c-17051b591d84,Female,kimberlyclay,Normandie,43,France,dynamic urban,High,short-term,Alone,0.8
2e8ff4ff-d457-4502-8998-a1bc166b1e96,Female,michelebaird,Normandie,32,France,dynamic urban,High,long-term,Family,0.5
b604137d-a92a-4fb1-8bff-51cd74f67ea6,Male,andrewglenn,Other regions,30,France,popularity,Low,short-term,Couple,0.30000000000000004
a43af245-314c-4b15-9da9-664e2996f5c0,Male,joshuajackson,Other regions,35,France,rural worker,Low,long-term,Family,0.6000000000000001
63c0a5cb-eed5-4b02-95e0-0e46852d61c5,Male,nathanacosta,Other regions,15,France,rural worker,Low,short-term,Couple,0.4
6def18ef-398f-4e96-b210-2759defaf528,Female,stephaniehenrymd,Other regions,59,France,affluent family urban,Average,short-term,Alone,0.6000000000000001
de351961-28ad-4f12-a51c-2bc220d64466,Female,victoriataylor,Normandie,31,France,dynamic urban,High,short-term,Alone,0.9
12fc480b-a320-46cd-949c-a13b2066b820,Female,rachelshaw,Other regions,35,France,growing peri-urban,Average,short-term,Couple,0.2
7b30d74a-1186-4247-b804-a8314b214ba2,Female,sylviahart,Other regions,19,France,disadvantaged urban,Average,short-term,Alone,0.8
93ae2852-559e-4401-8418-648db493bafd,Male,ronaldfisher,Normandie,77,France,growing peri-urban,Average,long-term,Alone,0.30000000000000004
5937fb2c-cdec-4fab-ae19-611df4da6778,Female,sarahcannon,Normandie,21,France,wealthy family suburbanite,High,long-term,Couple,0.30000000000000004
f28ca6f5-d1bc-44d1-8f04-6a07df2d3004,Male,michaelrodriguez,Normandie,28,France,disadvantaged urban,Average,long-term,Couple,0.5
ffe34b7b-1e80-4107-ad00-4a176a26a4c3,Male,jameskrueger,Foreigner,32,Germany,rural worker,Average,short-term,Couple,0.5
b764422e-aa35-4b35-81eb-809fc44b02c5,Female,brittanyhall,Normandie,62,France,affluent family urban,High,long-term,Alone,0.1
077bb653-abab-4548-a328-5eb0a687e9b3,Female,juliavillarreal,Normandie,17,France,wealthy family suburbanite,High,short-term,Alone,0.2
f82eaef9-405e-45c8-b0f0-877ca0117c52,Female,haleyparker,Other regions,38,France,affluent family urban,High,short-term,Family,0.1
ef4d527e-b1ee-4519-adbd-0c21b46dde2a,Female,lauracraig,Normandie,42,France,urban middle class,Average,short-term,Alone,0.4
